user_id,install_date,event_date,country,device,ab_group,acquisition_channel,session_length,revenue
669,2026-01-28,2026-01-31,DE,iOS,A,Referral,39,10
669,2026-01-28,2026-02-01,DE,iOS,A,Referral,26,0
669,2026-01-28,2026-02-02,DE,iOS,A,Referral,49,15
670,2026-01-01,2026-01-03,US,iOS,A,Ads,49,0
672,2026-01-29,2026-01-29,DE,iOS,B,Referral,28,15
672,2026-01-29,2026-01-30,DE,iOS,B,Referral,14,5
672,2026-01-29,2026-01-31,DE,iOS,B,Referral,10,5
672,2026-01-29,2026-02-03,DE,iOS,B,Referral,11,0
672,2026-01-29,2026-02-04,DE,iOS,B,Referral,27,0
672,2026-01-29,2026-02-05,DE,iOS,B,Referral,50,15
674,2026-01-11,2026-01-12,DE,iOS,A,Influencer,7,0
674,2026-01-11,2026-01-14,DE,iOS,A,Influencer,46,0
674,2026-01-11,2026-01-15,DE,iOS,A,Influencer,37,8
674,2026-01-11,2026-01-16,DE,iOS,A,Influencer,23,3
675,2026-01-05,2026-01-06,FI,Android,B,Ads,30,5
675,2026-01-05,2026-01-08,FI,Android,B,Ads,48,0
675,2026-01-05,2026-01-10,FI,Android,B,Ads,27,5
676,2026-01-12,2026-01-12,US,iOS,A,Ads,18,2
677,2026-01-03,2026-01-04,FI,Android,A,Ads,18,0
677,2026-01-03,2026-01-05,FI,Android,A,Ads,28,0
679,2026-01-01,2026-01-01,US,iOS,A,Influencer,55,8
679,2026-01-01,2026-01-03,US,iOS,A,Influencer,5,8
679,2026-01-01,2026-01-04,US,iOS,A,Influencer,11,0
680,2026-01-08,2026-01-09,US,iOS,A,Ads,26,2
680,2026-01-08,2026-01-13,US,iOS,A,Ads,13,0
680,2026-01-08,2026-01-14,US,iOS,A,Ads,44,0
681,2026-01-10,2026-01-10,US,Android,A,Organic,55,10
681,2026-01-10,2026-01-11,US,Android,A,Organic,29,5
681,2026-01-10,2026-01-13,US,Android,A,Organic,14,0
682,2026-01-11,2026-01-11,IN,iOS,A,Ads,28,0
682,2026-01-11,2026-01-13,IN,iOS,A,Ads,40,2
682,2026-01-11,2026-01-14,IN,iOS,A,Ads,48,5
682,2026-01-11,2026-01-18,IN,iOS,A,Ads,7,2
683,2026-01-12,2026-01-14,US,Android,B,Organic,18,5
683,2026-01-12,2026-01-19,US,Android,B,Organic,48,5
683,2026-01-12,2026-01-20,US,Android,B,Organic,16,5
684,2026-01-29,2026-01-29,US,Android,B,Organic,13,0
685,2026-01-13,2026-01-14,US,iOS,B,Ads,16,0
685,2026-01-13,2026-01-16,US,iOS,B,Ads,12,5
686,2026-01-12,2026-01-14,US,iOS,B,Ads,57,0
687,2026-01-14,2026-01-15,DE,iOS,B,Referral,44,5
687,2026-01-14,2026-01-17,DE,iOS,B,Referral,40,0
687,2026-01-14,2026-01-19,DE,iOS,B,Referral,24,0
687,2026-01-14,2026-01-20,DE,iOS,B,Referral,54,15
688,2026-01-02,2026-01-02,IN,Android,A,Ads,36,0
688,2026-01-02,2026-01-03,IN,Android,A,Ads,13,2
688,2026-01-02,2026-01-05,IN,Android,A,Ads,49,0
689,2026-01-29,2026-01-31,FI,iOS,A,Organic,39,10
689,2026-01-29,2026-02-01,FI,iOS,A,Organic,13,0
689,2026-01-29,2026-02-03,FI,iOS,A,Organic,29,10
690,2026-01-19,2026-01-24,US,Android,A,Ads,18,0
690,2026-01-19,2026-01-25,US,Android,A,Ads,31,0
691,2026-01-18,2026-01-18,DE,Android,A,Referral,8,5
691,2026-01-18,2026-01-19,DE,Android,A,Referral,36,0
691,2026-01-18,2026-01-22,DE,Android,A,Referral,23,0
691,2026-01-18,2026-01-24,DE,Android,A,Referral,48,0
692,2026-01-03,2026-01-03,DE,iOS,B,Ads,32,0
692,2026-01-03,2026-01-06,DE,iOS,B,Ads,17,0
692,2026-01-03,2026-01-08,DE,iOS,B,Ads,36,0
693,2026-01-23,2026-01-26,DE,iOS,A,Organic,59,5
693,2026-01-23,2026-01-27,DE,iOS,A,Organic,32,5
694,2026-01-17,2026-01-18,FI,iOS,A,Ads,11,5
694,2026-01-17,2026-01-19,FI,iOS,A,Ads,12,5
694,2026-01-17,2026-01-20,FI,iOS,A,Ads,41,5
695,2026-01-26,2026-01-26,US,iOS,B,Influencer,12,3
695,2026-01-26,2026-01-28,US,iOS,B,Influencer,32,0
695,2026-01-26,2026-01-29,US,iOS,B,Influencer,23,0
695,2026-01-26,2026-01-30,US,iOS,B,Influencer,6,8
696,2026-01-08,2026-01-08,IN,iOS,A,Ads,15,0
696,2026-01-08,2026-01-14,IN,iOS,A,Ads,55,5
697,2026-01-29,2026-01-29,IN,iOS,A,Referral,52,10
697,2026-01-29,2026-01-30,IN,iOS,A,Referral,16,5
698,2026-01-26,2026-01-27,DE,Android,B,Organic,33,0
699,2026-01-10,2026-01-10,FI,Android,A,Ads,40,0
699,2026-01-10,2026-01-12,FI,Android,A,Ads,57,0
699,2026-01-10,2026-01-16,FI,Android,A,Ads,20,2
699,2026-01-10,2026-01-18,FI,Android,A,Ads,20,0
700,2026-01-26,2026-01-26,FI,Android,A,Referral,18,5
700,2026-01-26,2026-01-28,FI,Android,A,Referral,19,5
700,2026-01-26,2026-01-29,FI,Android,A,Referral,17,0
700,2026-01-26,2026-01-30,FI,Android,A,Referral,37,0
700,2026-01-26,2026-02-01,FI,Android,A,Referral,20,15
701,2026-01-30,2026-01-31,FI,iOS,A,Ads,22,2
701,2026-01-30,2026-02-01,FI,iOS,A,Ads,19,0
702,2026-01-02,2026-01-04,IN,Android,A,Referral,36,15
702,2026-01-02,2026-01-06,IN,Android,A,Referral,24,10
702,2026-01-02,2026-01-07,IN,Android,A,Referral,8,5
703,2026-01-19,2026-01-19,DE,Android,A,Influencer,51,0
704,2026-01-09,2026-01-10,US,Android,B,Referral,15,5
705,2026-01-07,2026-01-07,IN,Android,B,Ads,49,0
705,2026-01-07,2026-01-14,IN,Android,B,Ads,50,5
705,2026-01-07,2026-01-15,IN,Android,B,Ads,14,0
707,2026-01-26,2026-01-26,DE,iOS,B,Organic,39,0
707,2026-01-26,2026-01-30,DE,iOS,B,Organic,24,5
707,2026-01-26,2026-01-31,DE,iOS,B,Organic,43,0
708,2026-01-21,2026-01-21,US,iOS,B,Referral,50,10
708,2026-01-21,2026-01-22,US,iOS,B,Referral,50,10
708,2026-01-21,2026-01-23,US,iOS,B,Referral,34,0
709,2026-01-18,2026-01-18,US,Android,B,Organic,21,0
709,2026-01-18,2026-01-21,US,Android,B,Organic,44,5
709,2026-01-18,2026-01-22,US,Android,B,Organic,40,0
709,2026-01-18,2026-01-23,US,Android,B,Organic,18,5
710,2026-01-13,2026-01-14,US,Android,A,Referral,21,10
711,2026-01-11,2026-01-14,FI,Android,B,Organic,15,5
711,2026-01-11,2026-01-15,FI,Android,B,Organic,58,10
711,2026-01-11,2026-01-16,FI,Android,B,Organic,25,0
711,2026-01-11,2026-01-17,FI,Android,B,Organic,30,5
711,2026-01-11,2026-01-18,FI,Android,B,Organic,12,10
711,2026-01-11,2026-01-19,FI,Android,B,Organic,38,5
712,2026-01-29,2026-01-29,US,iOS,B,Organic,16,5
712,2026-01-29,2026-01-30,US,iOS,B,Organic,36,0
712,2026-01-29,2026-01-31,US,iOS,B,Organic,31,10
712,2026-01-29,2026-02-04,US,iOS,B,Organic,9,0
713,2026-01-24,2026-01-25,DE,iOS,A,Ads,7,0
713,2026-01-24,2026-01-28,DE,iOS,A,Ads,39,2
714,2026-01-04,2026-01-05,US,Android,A,Referral,9,10
714,2026-01-04,2026-01-06,US,Android,A,Referral,28,15
714,2026-01-04,2026-01-07,US,Android,A,Referral,49,5
714,2026-01-04,2026-01-09,US,Android,A,Referral,21,0
714,2026-01-04,2026-01-10,US,Android,A,Referral,59,0
715,2026-01-25,2026-01-30,DE,iOS,B,Organic,10,0
716,2026-01-21,2026-01-22,IN,iOS,A,Organic,40,0
716,2026-01-21,2026-01-23,IN,iOS,A,Organic,7,5
717,2026-01-29,2026-01-29,FI,Android,B,Referral,28,10
717,2026-01-29,2026-01-31,FI,Android,B,Referral,10,5
717,2026-01-29,2026-02-01,FI,Android,B,Referral,24,10
717,2026-01-29,2026-02-02,FI,Android,B,Referral,20,15
717,2026-01-29,2026-02-03,FI,Android,B,Referral,36,15
717,2026-01-29,2026-02-04,FI,Android,B,Referral,31,5
717,2026-01-29,2026-02-06,FI,Android,B,Referral,21,0
718,2026-01-25,2026-01-25,IN,iOS,A,Organic,22,10
719,2026-01-04,2026-01-06,IN,iOS,B,Ads,58,2
719,2026-01-04,2026-01-07,IN,iOS,B,Ads,56,0
720,2026-01-10,2026-01-10,DE,Android,A,Organic,19,5
720,2026-01-10,2026-01-12,DE,Android,A,Organic,53,0
721,2026-01-05,2026-01-07,IN,iOS,A,Organic,6,0
721,2026-01-05,2026-01-10,IN,iOS,A,Organic,51,0
722,2026-01-09,2026-01-10,DE,iOS,B,Organic,45,10
722,2026-01-09,2026-01-11,DE,iOS,B,Organic,22,10
722,2026-01-09,2026-01-12,DE,iOS,B,Organic,59,10
722,2026-01-09,2026-01-13,DE,iOS,B,Organic,48,10
723,2026-01-24,2026-01-24,US,Android,B,Ads,17,5
723,2026-01-24,2026-01-25,US,Android,B,Ads,33,2
723,2026-01-24,2026-01-30,US,Android,B,Ads,22,5
723,2026-01-24,2026-01-31,US,Android,B,Ads,56,2
724,2026-01-03,2026-01-03,US,iOS,B,Ads,58,0
725,2026-01-17,2026-01-17,DE,iOS,B,Ads,53,2
726,2026-01-03,2026-01-03,US,Android,B,Referral,6,15
726,2026-01-03,2026-01-04,US,Android,B,Referral,13,0
726,2026-01-03,2026-01-05,US,Android,B,Referral,19,10
726,2026-01-03,2026-01-06,US,Android,B,Referral,54,10
726,2026-01-03,2026-01-07,US,Android,B,Referral,44,5
726,2026-01-03,2026-01-10,US,Android,B,Referral,48,0
727,2026-01-16,2026-01-17,FI,Android,A,Ads,39,0
727,2026-01-16,2026-01-18,FI,Android,A,Ads,35,0
727,2026-01-16,2026-01-19,FI,Android,A,Ads,22,5
727,2026-01-16,2026-01-20,FI,Android,A,Ads,40,0
727,2026-01-16,2026-01-22,FI,Android,A,Ads,47,2
728,2026-01-04,2026-01-06,IN,Android,B,Organic,54,5
728,2026-01-04,2026-01-07,IN,Android,B,Organic,44,10
729,2026-01-18,2026-01-22,FI,iOS,B,Influencer,56,3
730,2026-01-17,2026-01-17,IN,Android,A,Ads,12,0
731,2026-01-07,2026-01-08,US,iOS,A,Organic,24,0
731,2026-01-07,2026-01-10,US,iOS,A,Organic,46,5
731,2026-01-07,2026-01-11,US,iOS,A,Organic,33,0
733,2026-01-23,2026-01-23,US,iOS,A,Influencer,56,0
734,2026-01-30,2026-01-30,IN,Android,A,Referral,51,10
734,2026-01-30,2026-01-31,IN,Android,A,Referral,49,15
734,2026-01-30,2026-02-02,IN,Android,A,Referral,5,0
734,2026-01-30,2026-02-03,IN,Android,A,Referral,48,5
735,2026-01-05,2026-01-06,DE,Android,B,Referral,13,15
735,2026-01-05,2026-01-08,DE,Android,B,Referral,45,15
736,2026-01-12,2026-01-13,DE,Android,A,Referral,57,15
737,2026-01-17,2026-01-18,FI,Android,A,Organic,34,0
738,2026-01-23,2026-01-23,US,iOS,B,Referral,40,0
738,2026-01-23,2026-01-28,US,iOS,B,Referral,41,0
738,2026-01-23,2026-01-29,US,iOS,B,Referral,16,5
739,2026-01-13,2026-01-14,US,Android,B,Ads,31,2
740,2026-01-23,2026-01-23,FI,Android,A,Influencer,25,0
741,2026-01-25,2026-01-27,DE,iOS,A,Organic,29,10
741,2026-01-25,2026-01-28,DE,iOS,A,Organic,27,10
741,2026-01-25,2026-01-30,DE,iOS,A,Organic,15,5
741,2026-01-25,2026-01-31,DE,iOS,A,Organic,17,5
742,2026-01-03,2026-01-03,IN,Android,B,Organic,39,5
742,2026-01-03,2026-01-05,IN,Android,B,Organic,26,0
743,2026-01-09,2026-01-10,FI,iOS,A,Ads,18,0
744,2026-01-30,2026-01-30,IN,Android,A,Referral,25,15
744,2026-01-30,2026-01-31,IN,Android,A,Referral,44,10
745,2026-01-17,2026-01-18,DE,Android,A,Ads,37,5
745,2026-01-17,2026-01-20,DE,Android,A,Ads,18,0
745,2026-01-17,2026-01-23,DE,Android,A,Ads,5,0
746,2026-01-17,2026-01-17,US,Android,B,Referral,17,15
746,2026-01-17,2026-01-18,US,Android,B,Referral,23,10
746,2026-01-17,2026-01-19,US,Android,B,Referral,29,5
747,2026-01-30,2026-01-31,DE,iOS,A,Referral,34,0
747,2026-01-30,2026-02-01,DE,iOS,A,Referral,40,15
747,2026-01-30,2026-02-04,DE,iOS,A,Referral,12,5
747,2026-01-30,2026-02-05,DE,iOS,A,Referral,52,15
749,2026-01-16,2026-01-16,US,Android,B,Referral,29,10
749,2026-01-16,2026-01-17,US,Android,B,Referral,58,5
749,2026-01-16,2026-01-19,US,Android,B,Referral,11,5
749,2026-01-16,2026-01-20,US,Android,B,Referral,23,10
749,2026-01-16,2026-01-22,US,Android,B,Referral,18,5
749,2026-01-16,2026-01-23,US,Android,B,Referral,32,5
750,2026-01-25,2026-01-27,FI,Android,A,Referral,37,5
750,2026-01-25,2026-01-28,FI,Android,A,Referral,19,15
751,2026-01-22,2026-01-24,FI,iOS,A,Organic,8,0
753,2026-01-27,2026-01-29,FI,Android,B,Ads,25,5
753,2026-01-27,2026-01-30,FI,Android,B,Ads,48,5
754,2026-01-19,2026-01-20,DE,iOS,B,Ads,14,0
755,2026-01-17,2026-01-17,US,Android,B,Ads,48,0
755,2026-01-17,2026-01-18,US,Android,B,Ads,53,0
755,2026-01-17,2026-01-19,US,Android,B,Ads,22,2
755,2026-01-17,2026-01-22,US,Android,B,Ads,51,2
755,2026-01-17,2026-01-24,US,Android,B,Ads,8,2
756,2026-01-04,2026-01-05,DE,Android,A,Influencer,27,3
757,2026-01-12,2026-01-14,US,Android,A,Ads,45,5
757,2026-01-12,2026-01-15,US,Android,A,Ads,47,0
757,2026-01-12,2026-01-17,US,Android,A,Ads,49,0
759,2026-01-09,2026-01-10,IN,Android,B,Ads,20,0
759,2026-01-09,2026-01-14,IN,Android,B,Ads,31,0
760,2026-01-19,2026-01-19,IN,Android,A,Organic,26,0
760,2026-01-19,2026-01-21,IN,Android,A,Organic,43,0
760,2026-01-19,2026-01-22,IN,Android,A,Organic,14,0
760,2026-01-19,2026-01-23,IN,Android,A,Organic,58,0
760,2026-01-19,2026-01-25,IN,Android,A,Organic,17,0
760,2026-01-19,2026-01-26,IN,Android,A,Organic,13,10
761,2026-01-12,2026-01-14,FI,Android,B,Referral,36,10
761,2026-01-12,2026-01-15,FI,Android,B,Referral,18,5
761,2026-01-12,2026-01-16,FI,Android,B,Referral,50,15
762,2026-01-09,2026-01-09,DE,iOS,A,Referral,30,0
762,2026-01-09,2026-01-10,DE,iOS,A,Referral,23,10
763,2026-01-07,2026-01-07,DE,iOS,B,Ads,55,5
763,2026-01-07,2026-01-09,DE,iOS,B,Ads,53,0
763,2026-01-07,2026-01-10,DE,iOS,B,Ads,12,0
763,2026-01-07,2026-01-13,DE,iOS,B,Ads,55,2
764,2026-01-28,2026-01-29,US,iOS,A,Organic,38,0
764,2026-01-28,2026-01-30,US,iOS,A,Organic,27,5
765,2026-01-14,2026-01-14,FI,iOS,B,Organic,58,0
766,2026-01-20,2026-01-20,DE,iOS,B,Ads,13,5
766,2026-01-20,2026-01-24,DE,iOS,B,Ads,59,0
766,2026-01-20,2026-01-26,DE,iOS,B,Ads,13,0
768,2026-01-26,2026-01-27,IN,iOS,B,Organic,31,0
769,2026-01-15,2026-01-15,DE,Android,A,Organic,42,10
769,2026-01-15,2026-01-17,DE,Android,A,Organic,52,0
769,2026-01-15,2026-01-18,DE,Android,A,Organic,21,0
769,2026-01-15,2026-01-19,DE,Android,A,Organic,59,0
770,2026-01-16,2026-01-17,DE,Android,A,Referral,53,15
770,2026-01-16,2026-01-18,DE,Android,A,Referral,7,10
770,2026-01-16,2026-01-21,DE,Android,A,Referral,49,10
771,2026-01-21,2026-01-22,FI,Android,A,Ads,31,2
771,2026-01-21,2026-01-24,FI,Android,A,Ads,38,0
772,2026-01-05,2026-01-05,DE,Android,A,Organic,39,5
772,2026-01-05,2026-01-06,DE,Android,A,Organic,42,0
773,2026-01-03,2026-01-05,FI,iOS,A,Organic,26,10
773,2026-01-03,2026-01-06,FI,iOS,A,Organic,30,0
773,2026-01-03,2026-01-07,FI,iOS,A,Organic,38,10
773,2026-01-03,2026-01-08,FI,iOS,A,Organic,50,5
773,2026-01-03,2026-01-11,FI,iOS,A,Organic,24,5
774,2026-01-12,2026-01-12,DE,iOS,B,Referral,12,0
775,2026-01-25,2026-01-25,US,Android,B,Referral,49,0
775,2026-01-25,2026-01-26,US,Android,B,Referral,21,0
776,2026-01-20,2026-01-20,FI,Android,A,Organic,51,5
776,2026-01-20,2026-01-21,FI,Android,A,Organic,8,5
776,2026-01-20,2026-01-24,FI,Android,A,Organic,17,5
776,2026-01-20,2026-01-25,FI,Android,A,Organic,34,10
777,2026-01-27,2026-01-27,DE,iOS,B,Referral,40,15
777,2026-01-27,2026-01-28,DE,iOS,B,Referral,54,0
779,2026-01-04,2026-01-06,DE,Android,B,Organic,23,5
779,2026-01-04,2026-01-08,DE,Android,B,Organic,32,10
779,2026-01-04,2026-01-09,DE,Android,B,Organic,32,10
780,2026-01-21,2026-01-21,IN,Android,B,Ads,29,0
780,2026-01-21,2026-01-22,IN,Android,B,Ads,43,0
781,2026-01-23,2026-01-25,IN,Android,B,Organic,16,0
781,2026-01-23,2026-01-26,IN,Android,B,Organic,51,10
781,2026-01-23,2026-01-27,IN,Android,B,Organic,20,0
782,2026-01-16,2026-01-16,US,iOS,B,Referral,31,10
782,2026-01-16,2026-01-18,US,iOS,B,Referral,5,5
782,2026-01-16,2026-01-20,US,iOS,B,Referral,20,5
782,2026-01-16,2026-01-21,US,iOS,B,Referral,22,5
783,2026-01-25,2026-01-25,FI,Android,A,Referral,43,10
783,2026-01-25,2026-01-26,FI,Android,A,Referral,11,15
783,2026-01-25,2026-01-27,FI,Android,A,Referral,56,15
783,2026-01-25,2026-01-28,FI,Android,A,Referral,46,15
783,2026-01-25,2026-01-29,FI,Android,A,Referral,30,5
785,2026-01-13,2026-01-14,US,iOS,B,Organic,11,10
786,2026-01-21,2026-01-21,DE,iOS,B,Organic,26,5
786,2026-01-21,2026-01-22,DE,iOS,B,Organic,13,5
786,2026-01-21,2026-01-24,DE,iOS,B,Organic,11,5
786,2026-01-21,2026-01-26,DE,iOS,B,Organic,24,10
786,2026-01-21,2026-01-27,DE,iOS,B,Organic,11,0
786,2026-01-21,2026-01-28,DE,iOS,B,Organic,17,5
787,2026-01-10,2026-01-12,IN,Android,A,Ads,12,0
787,2026-01-10,2026-01-14,IN,Android,A,Ads,58,2
787,2026-01-10,2026-01-15,IN,Android,A,Ads,6,0
787,2026-01-10,2026-01-16,IN,Android,A,Ads,43,5
788,2026-01-26,2026-01-27,FI,iOS,B,Ads,30,2
788,2026-01-26,2026-01-29,FI,iOS,B,Ads,11,5
788,2026-01-26,2026-01-31,FI,iOS,B,Ads,39,0
788,2026-01-26,2026-02-01,FI,iOS,B,Ads,54,0
789,2026-01-07,2026-01-10,DE,Android,A,Ads,18,0
789,2026-01-07,2026-01-11,DE,Android,A,Ads,51,0
789,2026-01-07,2026-01-13,DE,Android,A,Ads,24,0
789,2026-01-07,2026-01-14,DE,Android,A,Ads,28,0
789,2026-01-07,2026-01-15,DE,Android,A,Ads,31,0
791,2026-01-26,2026-01-26,IN,iOS,A,Ads,38,2
791,2026-01-26,2026-01-27,IN,iOS,A,Ads,54,0
791,2026-01-26,2026-01-31,IN,iOS,A,Ads,21,5
791,2026-01-26,2026-02-03,IN,iOS,A,Ads,36,5
792,2026-01-05,2026-01-09,DE,Android,B,Ads,26,0
794,2026-01-23,2026-01-23,IN,Android,B,Referral,23,0
794,2026-01-23,2026-01-24,IN,Android,B,Referral,50,15
796,2026-01-11,2026-01-12,IN,iOS,B,Influencer,10,0
796,2026-01-11,2026-01-13,IN,iOS,B,Influencer,36,0
796,2026-01-11,2026-01-14,IN,iOS,B,Influencer,9,0
796,2026-01-11,2026-01-15,IN,iOS,B,Influencer,39,0
796,2026-01-11,2026-01-16,IN,iOS,B,Influencer,19,3
797,2026-01-11,2026-01-12,US,iOS,B,Organic,35,0
797,2026-01-11,2026-01-13,US,iOS,B,Organic,7,0
798,2026-01-18,2026-01-19,FI,Android,B,Referral,13,15
798,2026-01-18,2026-01-22,FI,Android,B,Referral,13,0
798,2026-01-18,2026-01-23,FI,Android,B,Referral,44,10
798,2026-01-18,2026-01-25,FI,Android,B,Referral,58,10
798,2026-01-18,2026-01-26,FI,Android,B,Referral,9,0
799,2026-01-15,2026-01-15,US,iOS,A,Referral,10,15
799,2026-01-15,2026-01-16,US,iOS,A,Referral,14,10
799,2026-01-15,2026-01-18,US,iOS,A,Referral,16,10
799,2026-01-15,2026-01-19,US,iOS,A,Referral,42,10
799,2026-01-15,2026-01-20,US,iOS,A,Referral,9,10
800,2026-01-12,2026-01-12,US,Android,A,Organic,26,0
800,2026-01-12,2026-01-17,US,Android,A,Organic,24,0
800,2026-01-12,2026-01-18,US,Android,A,Organic,22,5
800,2026-01-12,2026-01-20,US,Android,A,Organic,20,0
801,2026-01-09,2026-01-09,FI,Android,B,Organic,45,5
801,2026-01-09,2026-01-10,FI,Android,B,Organic,42,0
801,2026-01-09,2026-01-12,FI,Android,B,Organic,19,5
801,2026-01-09,2026-01-14,FI,Android,B,Organic,20,0
802,2026-01-10,2026-01-10,US,Android,B,Referral,18,5
802,2026-01-10,2026-01-12,US,Android,B,Referral,38,15
802,2026-01-10,2026-01-13,US,Android,B,Referral,53,10
802,2026-01-10,2026-01-14,US,Android,B,Referral,26,15
802,2026-01-10,2026-01-15,US,Android,B,Referral,11,5
803,2026-01-26,2026-01-27,IN,Android,B,Ads,9,5
803,2026-01-26,2026-01-30,IN,Android,B,Ads,19,0
803,2026-01-26,2026-02-02,IN,Android,B,Ads,29,0
804,2026-01-12,2026-01-12,US,Android,A,Ads,22,5
805,2026-01-17,2026-01-17,FI,iOS,A,Organic,48,5
805,2026-01-17,2026-01-18,FI,iOS,A,Organic,8,0
805,2026-01-17,2026-01-19,FI,iOS,A,Organic,33,5
806,2026-01-29,2026-01-29,IN,Android,A,Organic,24,10
808,2026-01-07,2026-01-08,FI,iOS,B,Influencer,52,8
809,2026-01-14,2026-01-14,DE,Android,B,Organic,14,10
810,2026-01-13,2026-01-13,DE,Android,A,Organic,23,10
811,2026-01-08,2026-01-09,FI,Android,A,Influencer,8,0
811,2026-01-08,2026-01-10,FI,Android,A,Influencer,27,8
811,2026-01-08,2026-01-12,FI,Android,A,Influencer,59,3
811,2026-01-08,2026-01-13,FI,Android,A,Influencer,12,0
812,2026-01-10,2026-01-11,FI,Android,B,Organic,14,5
813,2026-01-09,2026-01-10,FI,Android,A,Influencer,6,0
814,2026-01-18,2026-01-18,DE,iOS,A,Organic,52,0
814,2026-01-18,2026-01-19,DE,iOS,A,Organic,54,5
815,2026-01-27,2026-02-01,DE,Android,A,Ads,36,5
815,2026-01-27,2026-02-02,DE,Android,A,Ads,25,2
816,2026-01-26,2026-01-26,US,Android,A,Referral,46,0
816,2026-01-26,2026-01-28,US,Android,A,Referral,54,10
816,2026-01-26,2026-01-29,US,Android,A,Referral,7,10
817,2026-01-02,2026-01-02,US,iOS,A,Organic,19,5
818,2026-01-05,2026-01-05,FI,iOS,A,Referral,29,10
818,2026-01-05,2026-01-08,FI,iOS,A,Referral,46,5
818,2026-01-05,2026-01-11,FI,iOS,A,Referral,9,15
820,2026-01-05,2026-01-05,IN,iOS,A,Referral,26,10
820,2026-01-05,2026-01-06,IN,iOS,A,Referral,28,15
820,2026-01-05,2026-01-08,IN,iOS,A,Referral,50,10
820,2026-01-05,2026-01-10,IN,iOS,A,Referral,40,5
821,2026-01-06,2026-01-07,DE,Android,A,Organic,34,5
821,2026-01-06,2026-01-08,DE,Android,A,Organic,8,5
821,2026-01-06,2026-01-09,DE,Android,A,Organic,29,0
821,2026-01-06,2026-01-11,DE,Android,A,Organic,12,0
821,2026-01-06,2026-01-12,DE,Android,A,Organic,45,5
821,2026-01-06,2026-01-13,DE,Android,A,Organic,51,5
822,2026-01-19,2026-01-20,DE,iOS,B,Referral,32,0
822,2026-01-19,2026-01-21,DE,iOS,B,Referral,35,10
823,2026-01-08,2026-01-10,DE,iOS,B,Organic,24,0
823,2026-01-08,2026-01-13,DE,iOS,B,Organic,14,0
824,2026-01-16,2026-01-16,FI,Android,B,Organic,14,0
824,2026-01-16,2026-01-19,FI,Android,B,Organic,56,0
825,2026-01-13,2026-01-13,IN,iOS,A,Referral,6,15
825,2026-01-13,2026-01-14,IN,iOS,A,Referral,37,5
826,2026-01-01,2026-01-01,US,iOS,B,Ads,49,0
827,2026-01-22,2026-01-22,FI,iOS,A,Referral,18,5
827,2026-01-22,2026-01-24,FI,iOS,A,Referral,48,10
827,2026-01-22,2026-01-27,FI,iOS,A,Referral,45,5
828,2026-01-20,2026-01-21,US,iOS,A,Referral,5,5
828,2026-01-20,2026-01-22,US,iOS,A,Referral,12,0
828,2026-01-20,2026-01-23,US,iOS,A,Referral,33,15
829,2026-01-17,2026-01-17,US,iOS,A,Referral,44,0
829,2026-01-17,2026-01-18,US,iOS,A,Referral,21,10
829,2026-01-17,2026-01-19,US,iOS,A,Referral,32,5
830,2026-01-07,2026-01-08,FI,iOS,B,Organic,57,0
830,2026-01-07,2026-01-09,FI,iOS,B,Organic,6,5
830,2026-01-07,2026-01-10,FI,iOS,B,Organic,25,10
831,2026-01-25,2026-01-25,US,Android,B,Referral,18,10
831,2026-01-25,2026-01-26,US,Android,B,Referral,40,10
832,2026-01-13,2026-01-14,IN,Android,B,Organic,48,5
832,2026-01-13,2026-01-15,IN,Android,B,Organic,50,10
832,2026-01-13,2026-01-18,IN,Android,B,Organic,44,5
832,2026-01-13,2026-01-19,IN,Android,B,Organic,32,5
833,2026-01-04,2026-01-05,US,iOS,B,Referral,19,10
833,2026-01-04,2026-01-06,US,iOS,B,Referral,28,15
833,2026-01-04,2026-01-07,US,iOS,B,Referral,9,5
833,2026-01-04,2026-01-08,US,iOS,B,Referral,8,5
833,2026-01-04,2026-01-09,US,iOS,B,Referral,28,5
833,2026-01-04,2026-01-10,US,iOS,B,Referral,35,5
833,2026-01-04,2026-01-11,US,iOS,B,Referral,33,10
833,2026-01-04,2026-01-12,US,iOS,B,Referral,32,5
835,2026-01-06,2026-01-06,IN,Android,A,Ads,9,2
836,2026-01-28,2026-01-28,IN,Android,A,Ads,28,2
836,2026-01-28,2026-02-01,IN,Android,A,Ads,25,2
836,2026-01-28,2026-02-04,IN,Android,A,Ads,57,0
837,2026-01-19,2026-01-19,DE,iOS,A,Organic,38,10
837,2026-01-19,2026-01-23,DE,iOS,A,Organic,25,0
837,2026-01-19,2026-01-24,DE,iOS,A,Organic,30,10
838,2026-01-29,2026-01-31,US,Android,A,Organic,18,0
838,2026-01-29,2026-02-02,US,Android,A,Organic,45,10
838,2026-01-29,2026-02-03,US,Android,A,Organic,35,5
839,2026-01-12,2026-01-13,FI,iOS,B,Referral,23,15
839,2026-01-12,2026-01-14,FI,iOS,B,Referral,9,10
841,2026-01-07,2026-01-07,US,iOS,A,Organic,48,5
841,2026-01-07,2026-01-09,US,iOS,A,Organic,26,0
841,2026-01-07,2026-01-10,US,iOS,A,Organic,25,5
841,2026-01-07,2026-01-11,US,iOS,A,Organic,19,0
842,2026-01-27,2026-01-27,DE,iOS,B,Ads,15,5
842,2026-01-27,2026-01-28,DE,iOS,B,Ads,18,0
